sentenceID,isConcordant,sentenceType,isPlausible,sentenceContent,sentenceLoop.thisRepN,sentenceLoop.thisTrialN,sentenceLoop.thisN,sentenceLoop.thisIndex,instr.started,instr.stopped,confirm.keys,confirm.rt,confirm.started,confirm.stopped,isNative.started,isNative.stopped,isNativeResp.keys,isNativeResp.rt,isNativeResp.started,isNativeResp.stopped,text.started,text.stopped,text_2.started,text_2.stopped,practice1Cross.started,practice1Cross.stopped,practice1Text.started,practice1Text.stopped,practice1Resp.keys,practice1Resp.rt,practice1Resp.started,practice1Resp.stopped,feedback1Text.started,feedback1Text.stopped,feedback1Blank.started,feedback1Blank.stopped,practice2Cross.started,practice2Cross.stopped,practice2Text.started,practice2Text.stopped,practice2Resp.keys,practice2Resp.rt,practice2Resp.started,practice2Resp.stopped,feedback2Text.started,feedback2Text.stopped,feedback2Blank.started,feedback2Blank.stopped,sentence.started,sentence.stopped,fixationCross.started,fixationCross.stopped,sentenceResp.keys,sentenceResp.rt,sentenceResp.started,sentenceResp.stopped,debriefText.started,debriefText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
46,False,transitive,False,The balloon burst the boy.,0,29,29,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.19799400004558,None,174.21066500013694,175.21463310020044,n,1.2653339998796582,175.19799400004558,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
10,True,transitive,False,The butter softened the heat.,0,30,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.47944430005737,None,176.4909666001331,177.49612450017594,n,1.5518215999472886,177.47944430005737,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
41,False,transitive,True,The hot water shrank the shirt.,0,31,31,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.06070150015876,None,179.07244490017183,180.07724990020506,y,1.8817639001645148,180.06070150015876,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
23,True,intransitive,True,The concrete hardened in the sun.,0,32,32,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.95833720010705,None,181.97326070000418,182.97505150013603,y,1.233166699996218,182.95833720010705,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
25,True,intransitive,True,The shirt shrank in the wash.,0,33,33,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.20638980017975,None,184.22039670008235,185.22293960000388,y,1.9906689000781626,185.20638980017975,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
44,False,transitive,False,The cake crumbled the cook.,0,34,34,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.23706430010498,None,187.24027690012008,188.25371810002252,n,1.3846123998519033,188.23706430010498,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
16,True,transitive,False,The sweater tore the girl.,0,35,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.65183490002528,None,189.66292590019293,190.66854830016382,n,1.780262399930507,190.65183490002528,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
62,False,intransitive,False,The assistant shut at six o’clock.,0,36,36,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.46634760010056,None,192.47384350001812,193.48301160009578,n,1.5919988001696765,193.46634760010056,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
8,True,transitive,False,The sugar dissolved the baker.,0,37,37,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.08100950019434,None,195.09382720012218,196.0974653000012,n,1.1006801000330597,196.08100950019434,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
43,False,transitive,True,The cook crumbled the cake.,0,38,38,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.21245920006186,None,197.2254210000392,198.22906869999133,y,1.2235653998795897,198.21245920006186,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
26,True,intransitive,False,The wash shrank in the shirt.,0,39,39,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.46057140012272,202.97471219999716,199.4745891999919,200.4770810001064,n,2.8935251999646425,200.46057140012272,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
64,False,intransitive,False,The seams tore along the sweater.,0,40,40,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.37404930009507,None,203.38808170007542,204.3907039000187,n,2.1816260998602957,204.37404930009507,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
39,False,transitive,True,The sun hardened the sand.,0,41,41,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.57149290014058,None,206.58396670012735,207.58796110004187,y,1.2362978998571634,207.57149290014058,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
9,True,transitive,True,The heat softened the butter.,0,42,42,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.83622490009293,None,208.8483065001201,209.8526272000745,n,2.441528699826449,209.83622490009293,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
14,True,transitive,False,The store shut the assistant.,0,43,43,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.29981770017184,None,212.31496800016612,213.31657620007172,n,1.11548630008474,213.29981770017184,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
47,False,transitive,True,The cook boiled the soup.,0,44,44,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.4336874000728,None,214.44254360022023,215.44803660013713,y,1.0123485000804067,215.4336874000728,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
29,True,intransitive,True,The balloon burst behind the boy.,0,45,45,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.46321980003268,None,216.47753890021704,217.47981170006096,n,0.9498831999953836,217.46321980003268,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
21,True,intransitive,True,The bomb exploded in the street.,0,46,46,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.42841600021347,None,218.44419630011544,219.44497520010918,y,1.3010514001362026,219.42841600021347,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
53,False,intransitive,True,The wine poured over the table.,0,47,47,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.7597501000855,None,220.77128640003502,221.77641440019943,y,1.1207039000000805,221.7597501000855,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
18,True,intransitive,False,The clusters grew in the flowers.,0,48,48,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.90798850008287,None,222.9220908000134,223.92447830014862,n,1.9899168000556529,223.90798850008287,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
12,True,transitive,False,The soup heated the cook.,0,49,49,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.9220755000133,None,225.93411960010417,226.93876380007714,n,1.5848044999875128,226.9220755000133,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
50,False,intransitive,False,The teacher opened after a short while.,0,50,50,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.53670650022104,None,228.5521217000205,229.5532213000115,n,1.996199999935925,229.53670650022104,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
40,False,transitive,False,The sand hardened the sun.,0,51,51,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.5507345001679,None,231.5640821000561,232.56750140013173,n,1.2408364000730217,232.5507345001679,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
35,False,transitive,True,The waves sank the boat.,0,52,52,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.8156306000892,None,233.82802250003442,234.83229190018028,y,1.3828173000365496,234.8156306000892,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
19,True,intransitive,True,The boat sank in the storm.,0,53,53,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.2136666001752,None,236.22798480000347,237.2303961000871,y,1.278160500107333,237.2136666001752,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
61,False,intransitive,True,The store shut at six o’clock.,0,54,54,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.51194120012224,None,238.52756790001877,239.52843900001608,y,1.0796440998092294,239.51194120012224,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
37,False,transitive,True,The guards exploded the bomb.,0,55,55,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.61007610009983,None,240.62372410017997,241.62673520017415,n,1.2211894998326898,241.61007610009983,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
36,False,transitive,False,The boat sank the waves.,0,56,56,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.85817230003886,246.37240290013142,242.8719541002065,243.87480870005675,y,3.050600599963218,243.85817230003886,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
63,False,intransitive,True,The sweater tore along the seams.,0,57,57,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.93822260014713,None,246.95203220006078,247.9548725001514,y,1.154227500082925,247.93822260014713,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
30,True,intransitive,False,The boy burst behind the balloon.,0,58,58,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.11970020015724,None,249.13350160000846,250.1363447001204,n,1.2475522998720407,250.11970020015724,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
3,True,transitive,True,The leaves clogged the pipe.,0,59,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.38423359999433,None,251.39660220011137,252.4009130001068,y,1.0214270001742989,252.38423359999433,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
17,True,intransitive,True,The flowers grew in clusters.,0,60,60,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.44940540008247,None,253.46285100001842,254.46619010018185,y,1.0857323000673205,254.44940540008247,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
20,True,intransitive,False,The storm sank in the boat.,0,61,61,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.5810670000501,None,255.58134190016426,256.5810670000501,y,2.15094710001722,256.5810670000501,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
57,False,intransitive,True,The butter softened in the heat.,0,62,62,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.7618298002053,None,258.7741032000631,259.77847560006194,y,1.1532809000927955,259.7618298002053,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
34,False,transitive,False,Flowers grow his parents on their balcony.,0,63,63,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.96014310000464,None,260.96440000017174,261.97670600004494,y,2.3897981999907643,261.96014310000464,None,,,1,001,2021_Dec_01_1455,sentPlausibility,2021.2.3,60.01187034053182,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.3767270001117,None,,,,,,,
