sentenceID,isConcordant,sentenceType,isPlausible,sentenceContent,sentenceLoop.thisRepN,sentenceLoop.thisTrialN,sentenceLoop.thisN,sentenceLoop.thisIndex,instr.started,instr.stopped,confirm.keys,confirm.rt,confirm.started,confirm.stopped,isNative.started,isNative.stopped,isNativeResp.keys,isNativeResp.rt,isNativeResp.started,isNativeResp.stopped,hasReadProb.started,hasReadProb.stopped,hasReadProbResp.keys,hasReadProbResp.rt,hasReadProbResp.started,hasReadProbResp.stopped,text.started,text.stopped,text_2.started,text_2.stopped,practice1Cross.started,practice1Cross.stopped,practice1Text.started,practice1Text.stopped,practice1Resp.keys,practice1Resp.rt,practice1Resp.started,practice1Resp.stopped,feedback1Text.started,feedback1Text.stopped,feedback1Blank.started,feedback1Blank.stopped,practice2Cross.started,practice2Cross.stopped,practice2Text.started,practice2Text.stopped,practice2Resp.keys,practice2Resp.rt,practice2Resp.started,practice2Resp.stopped,feedback2Text.started,feedback2Text.stopped,feedback2Blank.started,feedback2Blank.stopped,sentence.started,sentence.stopped,fixationCross.started,fixationCross.stopped,sentenceResp.keys,sentenceResp.started,sentenceResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,13.796243399847299,None,y,30.55584829999134,13.796243399847299,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_26_1320,sentPlausibility,2021.2.3,60.09384253149284,
,,,,,,,,,,,,,,,44.38193709985353,None,n,2.0756713999435306,44.38193709985353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_26_1320,sentPlausibility,2021.2.3,60.09384253149284,
,,,,,,,,,,,,,,,,,,,,,46.487940500024706,None,n,0.7519676999654621,46.487940500024706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_26_1320,sentPlausibility,2021.2.3,60.09384253149284,
,,,,,,,,,,,,,,,,,,,,,,,,,,,47.270423399982974,52.28249130002223,52.249782299855724,None,55.2634195999708,56.26265859999694,56.24621249991469,None,y,0.5609918998088688,56.24621249991469,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_26_1320,sentPlausibility,2021.2.3,60.09384253149284,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.85880200006068,61.857856899965554,61.84194809990004,None,64.85549129988067,65.85502250003628,65.83840180002153,None,y,0.6106722999829799,65.83840180002153,None,,,,,,,,,,,,,001,2021_Nov_26_1320,sentPlausibility,2021.2.3,60.09384253149284,
20,True,intransitive,False,The storm sank in the boat.,0,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.50207249983214,71.51675509987399,71.48423099983484,None,75.5802996000275,78.09447739995085,74.58701669983566,75.59689170005731,None,75.5802996000275,None,,001,2021_Nov_26_1320,sentPlausibility,2021.2.3,60.09384253149284,
49,False,intransitive,True,The box opened after a short while.,0,1,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.59311829996295,83.10711409989744,79.6084841999691,80.60966359986924,None,80.59311829996295,79.6084841999691,,001,2021_Nov_26_1320,sentPlausibility,2021.2.3,60.09384253149284,
