sentenceID,isConcordant,sentenceType,isPlausible,sentenceContent,sentenceLoop.thisRepN,sentenceLoop.thisTrialN,sentenceLoop.thisN,sentenceLoop.thisIndex,instr.started,instr.stopped,confirm.keys,confirm.rt,confirm.started,confirm.stopped,isNative.started,isNative.stopped,isNativeResp.keys,isNativeResp.rt,isNativeResp.started,isNativeResp.stopped,text.started,text.stopped,text_2.started,text_2.stopped,practice1Cross.started,practice1Cross.stopped,practice1Text.started,practice1Text.stopped,practice1Resp.keys,practice1Resp.rt,practice1Resp.started,practice1Resp.stopped,feedback1Text.started,feedback1Text.stopped,feedback1Blank.started,feedback1Blank.stopped,practice2Cross.started,practice2Cross.stopped,practice2Text.started,practice2Text.stopped,practice2Resp.keys,practice2Resp.rt,practice2Resp.started,practice2Resp.stopped,feedback2Text.started,feedback2Text.stopped,feedback2Blank.started,feedback2Blank.stopped,sentence.started,sentence.stopped,fixationCross.started,fixationCross.stopped,sentenceResp.keys,sentenceResp.rt,sentenceResp.started,sentenceResp.stopped,debriefText.started,debriefText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
60,False,intransitive,False,The cook heated in the soup.,0,43,43,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.59311289992183,None,208.60741129983217,209.60968220001087,n,1.180602899985388,209.59311289992183,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
58,False,intransitive,False,The heat softened the butter.,0,44,44,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.79248529998586,None,210.8035476000514,211.80771859991364,y,1.6283060999121517,211.79248529998586,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
64,False,intransitive,False,The seams tore along the sweater.,0,45,45,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.45559609984048,None,213.45729579986073,214.47214179998264,n,1.379897000035271,214.45559609984048,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
57,False,intransitive,True,The butter softened in the heat.,0,46,46,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.85396529990248,None,215.86637059994973,216.87043130001985,n,1.212292700074613,216.85396529990248,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
39,False,transitive,True,The sun hardened the sand.,0,47,47,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0852761999704,None,218.09912050003186,219.1017475000117,y,1.2281337999738753,219.0852761999704,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
53,False,intransitive,True,The wine poured over the table.,0,48,48,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.33353509986773,None,220.3474789999891,221.3500165999867,n,1.2700014000292867,221.33353509986773,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
51,False,intransitive,True,The pipe clogged after the rain.,0,49,49,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.63154339999892,None,222.64393719984218,223.64810339990072,y,1.5854577999562025,223.63154339999892,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
21,True,intransitive,True,The bomb exploded in the street.,0,50,50,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.24613359989598,None,225.25328359985724,226.26263480004855,y,1.421135799959302,226.24613359989598,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
29,True,intransitive,True,The balloon burst behind the boy.,0,51,51,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.69411799986847,None,227.70912469993345,228.71075049997307,y,1.332725399872288,228.69411799986847,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
9,True,transitive,True,The heat softened the butter.,0,52,52,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.04211200005375,None,230.05375989992172,231.05878039984964,y,1.2797026000916958,231.04211200005375,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
12,True,transitive,False,The soup heated the cook.,0,53,53,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.34016939997673,None,232.35239579994231,233.356765500037,n,1.1660152999684215,233.34016939997673,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
38,False,transitive,False,The bomb exploded the guards.,0,54,54,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.52190309995785,None,234.53818030003458,235.5384678998962,y,1.3192512998357415,235.52190309995785,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
28,True,intransitive,False,My hands crumbled in the cake.,0,55,55,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.88653469993733,None,236.8895054999739,237.9031471000053,n,1.54110709996894,237.88653469993733,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
43,False,transitive,True,The cook crumbled the cake.,0,56,56,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.4512095998507,None,239.46380889997818,240.46765739982948,y,1.4231491000391543,240.4512095998507,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
14,True,transitive,False,The store shut the assistant.,0,57,57,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.8990480999928,None,241.91269969986752,242.9156973999925,n,1.530371499946341,242.8990480999928,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
4,True,transitive,False,The pipe clogged the leaves.,0,58,58,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.44689089991152,None,244.45914569986053,245.4634475999046,n,1.1546129998750985,245.44689089991152,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
48,False,transitive,False,The soup boiled the cook.,0,59,59,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.628362899879,None,246.6394688000437,247.64501310000196,n,1.2850385999772698,247.628362899879,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
27,True,intransitive,True,The cake crumbled in my hands.,0,60,60,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.9432035998907,None,248.95835289987735,249.95972759998403,y,1.3058766999747604,249.9432035998907,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
32,True,intransitive,False,The cook boiled in the pot.,0,61,61,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.2747694000136,None,251.28787459991872,252.29127070005052,n,1.1675742999650538,252.2747694000136,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
17,True,intransitive,True,The flowers grew in clusters.,0,62,62,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.4728616999928,None,253.4848090999294,254.48950999998488,y,1.2663434999994934,254.4728616999928,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
50,False,intransitive,False,The teacher opened after a short while.,0,63,63,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.7544106000569,None,255.77135950000957,256.7710718999151,n,1.3172131997998804,256.7544106000569,None,,,3,001,2021_Dec_01_1507,sentPlausibility,2021.2.3,60.05602029077241,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0887925999705,None,,,,,,,
