sentenceID,isConcordant,sentenceType,isPlausible,sentenceContent,sentenceLoop.thisRepN,sentenceLoop.thisTrialN,sentenceLoop.thisN,sentenceLoop.thisIndex,instr.started,instr.stopped,confirm.keys,confirm.rt,confirm.started,confirm.stopped,isNative.started,isNative.stopped,isNativeResp.keys,isNativeResp.rt,isNativeResp.started,isNativeResp.stopped,text.started,text.stopped,text_2.started,text_2.stopped,practice1Cross.started,practice1Cross.stopped,practice1Text.started,practice1Text.stopped,practice1Resp.keys,practice1Resp.rt,practice1Resp.started,practice1Resp.stopped,feedback1Text.started,feedback1Text.stopped,feedback1Blank.started,feedback1Blank.stopped,practice2Cross.started,practice2Cross.stopped,practice2Text.started,practice2Text.stopped,practice2Resp.keys,practice2Resp.rt,practice2Resp.started,practice2Resp.stopped,feedback2Text.started,feedback2Text.stopped,feedback2Blank.started,feedback2Blank.stopped,sentence.started,sentence.stopped,fixationCross.started,fixationCross.stopped,sentenceResp.keys,sentenceResp.rt,sentenceResp.started,sentenceResp.stopped,debriefText.started,debriefText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
58,False,intransitive,False,The heat softened the butter.,0,43,43,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.8615651000291,None,208.86148530000355,209.8615651000291,y,1.5637621999485418,209.8615651000291,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
19,True,intransitive,True,The boat sank in the storm.,0,44,44,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.4473455999978,None,211.45728980004787,212.46403200004715,y,1.8098740000277758,212.4473455999978,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
23,True,intransitive,True,The concrete hardened in the sun.,0,45,45,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.28363499999978,None,214.28764250001404,215.30029350006953,y,2.3253525000764057,215.28363499999978,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
41,False,transitive,True,The hot water shrank the shirt.,0,46,46,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.6370028000092,None,217.63839590002317,218.65369570010807,y,1.5399821000173688,218.6370028000092,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
28,True,intransitive,False,My hands crumbled in the cake.,0,47,47,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.20613520010374,None,220.21725400001742,221.222894800012,n,2.3066290999995545,221.20613520010374,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
31,True,intransitive,True,The soup boiled in the pot.,0,48,48,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.54294539999682,None,223.54122670006473,224.54294539999682,y,1.5782789000077173,224.54294539999682,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
34,False,transitive,False,Flowers grow his parents on their balcony.,0,49,49,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.14565510000102,229.64765890000854,226.15518270002212,227.1621782000875,n,2.6317304000258446,227.14565510000102,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
64,False,intransitive,False,The seams tore along the sweater.,0,50,50,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.79917780007236,233.30128980008885,229.80748210009187,230.81584160006605,y,2.5622344000730664,230.79917780007236,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
62,False,intransitive,False,The assistant shut at six o’clock.,0,51,51,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.38607250002678,None,233.3947235000087,234.4027670000214,n,1.8632804999360815,234.38607250002678,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
45,False,transitive,True,The boy burst the balloon.,0,52,52,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.27224330010358,None,236.2794063000474,237.28886600001715,y,1.512894699932076,237.27224330010358,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
