sentenceID,isConcordant,sentenceType,isPlausible,sentenceContent,sentenceLoop.thisRepN,sentenceLoop.thisTrialN,sentenceLoop.thisN,sentenceLoop.thisIndex,instr.started,instr.stopped,confirm.keys,confirm.rt,confirm.started,confirm.stopped,isNative.started,isNative.stopped,isNativeResp.keys,isNativeResp.rt,isNativeResp.started,isNativeResp.stopped,text.started,text.stopped,text_2.started,text_2.stopped,practice1Cross.started,practice1Cross.stopped,practice1Text.started,practice1Text.stopped,practice1Resp.keys,practice1Resp.rt,practice1Resp.started,practice1Resp.stopped,feedback1Text.started,feedback1Text.stopped,feedback1Blank.started,feedback1Blank.stopped,practice2Cross.started,practice2Cross.stopped,practice2Text.started,practice2Text.stopped,practice2Resp.keys,practice2Resp.rt,practice2Resp.started,practice2Resp.stopped,feedback2Text.started,feedback2Text.stopped,feedback2Blank.started,feedback2Blank.stopped,sentence.started,sentence.stopped,fixationCross.started,fixationCross.stopped,sentenceResp.keys,sentenceResp.started,sentenceResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,9.23218559997622,None,y,8.420378100010566,9.23218559997622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_25_1033,sentPlausibility,2021.2.3,59.992212979397344,
,,,,,,,,,,,,,,,17.682117499993183,None,n,1.138520099921152,17.682117499993183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_25_1033,sentPlausibility,2021.2.3,59.992212979397344,
,,,,,,,,,,,,,,,,,,,,,18.849612100049853,23.854069599998184,23.838000799994916,None,26.840577200055122,27.841778700007126,27.825204299995676,None,n,0.9718428999185562,27.825204299995676,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_25_1033,sentPlausibility,2021.2.3,59.992212979397344,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.834993500029668,33.8475018000463,33.814961299998686,None,36.81722389999777,37.818443799973466,37.80179079994559,None,y,0.5069706999929622,37.80179079994559,None,,,,,,,,,,,,,001,2021_Nov_25_1033,sentPlausibility,2021.2.3,59.992212979397344,
40,False,transitive,False,The sand hardened the sun.,0,0,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.34717379999347,43.35700459999498,43.34106330003124,None,47.36119750002399,50.364005199982785,46.37116410001181,47.377975999959745,None,47.36119750002399,None,,001,2021_Nov_25_1033,sentPlausibility,2021.2.3,59.992212979397344,
18,True,intransitive,False,The clusters grew in the flowers.,0,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.86688270000741,55.8696498000063,51.8775407000212,52.883510099956766,None,52.86688270000741,51.8775407000212,,001,2021_Nov_25_1033,sentPlausibility,2021.2.3,59.992212979397344,
22,True,intransitive,False,The street exploded in the bomb.,0,2,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.37230140005704,61.375015199999325,57.3804678999586,58.38915229996201,None,58.37230140005704,57.3804678999586,,001,2021_Nov_25_1033,sentPlausibility,2021.2.3,59.992212979397344,
43,False,transitive,True,The cook crumbled the cake.,0,3,3,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.877837399952114,66.88049150002189,62.87656819995027,63.877837399952114,None,63.877837399952114,62.87656819995027,,001,2021_Nov_25_1033,sentPlausibility,2021.2.3,59.992212979397344,
