sentenceID,isConcordant,sentenceType,isPlausible,sentenceContent,sentenceLoop.thisRepN,sentenceLoop.thisTrialN,sentenceLoop.thisN,sentenceLoop.thisIndex,instr.started,instr.stopped,confirm.keys,confirm.rt,confirm.started,confirm.stopped,isNative.started,isNative.stopped,isNativeResp.keys,isNativeResp.rt,isNativeResp.started,isNativeResp.stopped,text.started,text.stopped,text_2.started,text_2.stopped,practice1Cross.started,practice1Cross.stopped,practice1Text.started,practice1Text.stopped,practice1Resp.keys,practice1Resp.rt,practice1Resp.started,practice1Resp.stopped,feedback1Text.started,feedback1Text.stopped,feedback1Blank.started,feedback1Blank.stopped,practice2Cross.started,practice2Cross.stopped,practice2Text.started,practice2Text.stopped,practice2Resp.keys,practice2Resp.rt,practice2Resp.started,practice2Resp.stopped,feedback2Text.started,feedback2Text.stopped,feedback2Blank.started,feedback2Blank.stopped,sentence.started,sentence.stopped,fixationCross.started,fixationCross.stopped,sentenceResp.keys,sentenceResp.rt,sentenceResp.started,sentenceResp.stopped,debriefText.started,debriefText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
37,False,transitive,True,The guards exploded the bomb.,0,6,6,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.36787970014848,None,113.38313760003075,114.38452160009183,y,2.4663287000730634,114.36787970014848,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
21,True,intransitive,True,The bomb exploded in the street.,0,7,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.86494290013798,None,116.8790545000229,117.88163980003446,y,1.494637800147757,117.86494290013798,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
23,True,intransitive,True,The concrete hardened in the sun.,0,8,8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.37966129998676,None,119.39293810003437,120.39626360009424,y,1.2088333999272436,120.37966129998676,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
33,False,transitive,True,His parents grow flowers on their balcony.,0,9,9,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.62790840002708,None,121.63294350006618,122.6444878000766,y,1.5714075001887977,122.62790840002708,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
11,True,transitive,True,The cook heated the soup.,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.22558660013601,None,124.23916959995404,125.24224140006118,y,1.0097517999820411,125.22558660013601,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
61,False,intransitive,True,The store shut at six o’clock.,0,11,11,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.27404860011302,None,126.27745990012772,127.29058269993402,y,1.5143991000950336,127.27404860011302,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
12,True,transitive,False,The soup heated the cook.,0,12,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.80511580011807,None,128.81665599998087,129.82178350002505,n,1.6493045999668539,129.80511580011807,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
26,True,intransitive,False,The wash shrank in the shirt.,0,13,13,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.46963960002176,None,131.48738460009918,132.50310200010426,y,1.3760223998688161,132.46963960002176,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
50,False,intransitive,False,The teacher opened after a short while.,0,14,14,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.86784279998392,None,133.8839869000949,134.88431120011955,y,1.5791686000302434,134.86784279998392,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
27,True,intransitive,True,The cake crumbled in my hands.,0,15,15,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.4655802999623,None,136.47945530014113,137.4822563000489,y,1.3848884999752045,137.4655802999623,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
18,True,intransitive,False,The clusters grew in the flowers.,0,16,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.8969298999291,None,138.8987622000277,139.9135658000596,y,1.29763129982166,139.8969298999291,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
24,True,intransitive,False,The sun hardened in the concrete.,0,17,17,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.21176839992404,None,141.22721859999,142.22816910012625,y,1.1825548999477178,142.21176839992404,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
1,True,transitive,True,The teacher opened the box. ,0,18,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.40961130009964,None,143.4241460999474,144.42648670007475,y,1.1790906998794526,144.40961130009964,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
19,True,intransitive,True,The boat sank in the storm.,0,19,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.60803030012175,None,145.62279399996623,146.62473340006545,y,0.9928736998699605,146.60803030012175,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
64,False,intransitive,False,The seams tore along the sweater.,0,20,20,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.62300539994612,None,147.6377397000324,148.63968600006774,n,1.0618326999247074,148.62300539994612,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
53,False,intransitive,True,The wine poured over the table.,0,21,21,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.7046056999825,None,149.71763269999065,150.72120289993472,y,1.6487156001385301,150.7046056999825,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
17,True,intransitive,True,The flowers grew in clusters.,0,22,22,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.36902009998448,None,152.38541950006038,153.38576620002277,y,1.7659177999012172,153.36902009998448,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
25,True,intransitive,True,The shirt shrank in the wash.,0,23,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.15014709997922,None,155.16562700015493,156.16665020002984,y,1.3480248998384923,156.15014709997922,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
29,True,intransitive,True,The balloon burst behind the boy.,0,24,24,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.53146730014123,None,157.53563820011914,158.54805770004168,y,1.6149746000301093,158.53146730014123,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
4,True,transitive,False,The pipe clogged the leaves.,0,25,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.16264360002242,None,160.1782480000984,161.17933270009235,n,1.0260270000435412,161.16264360002242,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
45,False,transitive,True,The boy burst the balloon.,0,26,26,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.21109130000696,None,162.22452390007675,163.2276230000425,y,1.146342599997297,163.21109130000696,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
34,False,transitive,False,Flowers grow his parents on their balcony.,0,27,27,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.39274980011396,None,164.40141410008073,165.40930590010248,y,1.504054999910295,165.39274980011396,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
41,False,transitive,True,The hot water shrank the shirt.,0,28,28,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.9238279000856,None,166.9383422001265,167.94021899998188,y,1.1828765000682324,167.9238279000856,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
10,True,transitive,False,The butter softened the heat.,0,29,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.12214020011015,None,169.13538390002213,170.13861100003123,y,0.854897600132972,170.12214020011015,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
7,True,transitive,True,The baker dissolved the sugar.,0,30,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.00383140007034,None,171.01602039998397,172.02046949998476,y,1.083082800032571,172.00383140007034,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
13,True,transitive,True,The assistant shut the store.,0,31,31,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.10206390009262,None,173.1157464000862,174.1187114000786,y,1.3694444000720978,174.10206390009262,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
54,False,intransitive,False,The table poured over the wine.,0,32,32,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.50003320001997,None,175.5160346000921,176.51675950014032,n,1.0601069999393076,176.50003320001997,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
43,False,transitive,True,The cook crumbled the cake.,0,33,33,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.58165730000474,None,177.59553970000707,178.598267900059,y,0.8479971999768168,178.58165730000474,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
14,True,transitive,False,The store shut the assistant.,0,34,34,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.4465791999828,None,179.45952649996616,180.46325329993851,n,1.599596600048244,180.4465791999828,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
44,False,transitive,False,The cake crumbled the cook.,0,35,35,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.06133650010452,None,182.07374550006352,183.07793710008264,y,0.8774691000580788,183.06133650010452,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
62,False,intransitive,False,The assistant shut at six o’clock.,0,36,36,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.95986240007915,None,183.97425270010717,184.97644899995066,y,1.5270028000231832,184.95986240007915,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
48,False,transitive,False,The soup boiled the cook.,0,37,37,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.50759789999574,None,186.51938210008666,187.52435720013455,n,1.5025520999915898,187.50759789999574,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
39,False,transitive,True,The sun hardened the sand.,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.03893200005405,None,189.05115270009264,190.05561030004174,n,1.0812816999386996,190.03893200005405,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
2,True,transitive,False,The box opened the teacher.,0,39,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.13726789993234,None,191.15051000006497,192.15383850014769,n,1.384773900033906,192.13726789993234,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
9,True,transitive,True,The heat softened the butter.,0,40,40,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.55169879994355,None,193.56459069997072,194.5683894001413,y,1.0255905999802053,194.55169879994355,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
32,True,intransitive,False,The cook boiled in the pot.,0,41,41,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.60031350003555,None,195.61306120012887,196.61687920009717,n,1.356752899941057,196.60031350003555,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
55,False,intransitive,True,The sugar dissolved in the milk.,0,42,42,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.9816660999786,None,197.99615100002848,198.9981990000233,y,1.3238748998846859,198.9816660999786,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
58,False,intransitive,False,The heat softened the butter.,0,43,43,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.32972009992227,None,200.34341590013355,201.346330499975,y,1.163861600216478,201.32972009992227,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
15,True,transitive,True,The girl tore her sweater.,0,44,44,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.5112175999675,None,202.52306949999183,203.52767940005288,y,0.9295177001040429,203.5112175999675,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
52,False,intransitive,False,The leaves clogged after the rain.,0,45,45,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.4596222001128,None,204.47271759994328,205.47632879996672,n,1.2183532998897135,205.4596222001128,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
35,False,transitive,True,The waves sank the boat.,0,46,46,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.7078667001333,None,206.7191278000828,207.7243145001121,y,0.953476799884811,207.7078667001333,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
5,True,transitive,True,The waiter poured the wine.,0,47,47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.68957039993256,None,208.70081140007824,209.70618900004774,y,1.0775073000695556,209.68957039993256,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
16,True,transitive,False,The sweater tore the girl.,0,48,48,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.7877535999287,None,210.79990380001254,211.80432570003904,n,1.028411400038749,211.7877535999287,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
20,True,intransitive,False,The storm sank in the boat.,0,49,49,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.83607410010882,None,212.85106480005197,213.8526958001312,y,0.8614829001016915,213.83607410010882,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
28,True,intransitive,False,My hands crumbled in the cake.,0,50,50,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.73427280015312,None,214.7392444999423,215.75120189995505,y,1.1707828000653535,215.73427280015312,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
42,False,transitive,False,The shirt shrank the hot water.,0,51,51,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.93290439993143,None,216.94739830004983,217.94939090008847,y,0.9891335000284016,217.93290439993143,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
36,False,transitive,False,The boat sank the waves.,0,52,52,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.9475972999353,None,218.9608054999262,219.96437270008028,y,1.2163790999911726,219.9475972999353,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
8,True,transitive,False,The sugar dissolved the baker.,0,53,53,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.17915530013852,None,221.19139680010267,222.19574390002526,n,1.1858427000697702,222.17915530013852,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
6,True,transitive,False,The wine poured the waiter.,0,54,54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.39405760006048,None,223.40662209992297,224.41071570012718,n,1.3754660000558943,224.39405760006048,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
63,False,intransitive,True,The sweater tore along the seams.,0,55,55,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.79218650003895,None,225.8082849001512,226.8088090000674,y,1.2276870000641793,226.79218650003895,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
31,True,intransitive,True,The soup boiled in the pot.,0,56,56,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.04019460012205,None,228.0530908999499,229.05691900011152,y,1.375949600012973,229.04019460012205,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
59,False,intransitive,True,The soup heated in the pot.,0,57,57,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.4382239000406,None,230.4509539999999,231.45493020000868,y,1.0442069999407977,231.4382239000406,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
38,False,transitive,False,The bomb exploded the guards.,0,58,58,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.50330440001562,None,232.51698820013553,233.51994609995745,n,1.2376136998645961,233.50330440001562,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
46,False,transitive,False,The balloon burst the boy.,0,59,59,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.7681118999608,None,234.77880450012162,235.7845408001449,n,1.3162767000030726,235.7681118999608,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
51,False,intransitive,True,The pipe clogged after the rain.,0,60,60,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.09947170014493,None,237.11398120014928,238.11597279994749,n,1.2606023999396712,238.09947170014493,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
3,True,transitive,True,The leaves clogged the pipe.,0,61,61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.38073249999434,None,239.39422220014967,240.39748729998246,y,1.280574900098145,240.38073249999434,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
47,False,transitive,True,The cook boiled the soup.,0,62,62,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.67902299994603,None,241.69089490012266,242.69566339999437,y,1.2554321999195963,242.67902299994603,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
56,False,intransitive,False,The baker dissolved in the milk.,0,63,63,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.96054979995824,None,243.97651820001192,244.97715119994245,y,1.1371506999712437,244.96054979995824,None,,,5,001,2021_Dec_01_1516,sentPlausibility,2021.2.3,60.08131406810793,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.12701350008138,None,,,,,,,
